id,충전소명,주소,위도,경도,상태,이용제한,급속충전량,충전기타입
236,서울종로 경희궁자이4단지아파트 2,서울특별시 종로구 송월길 155,37.5715,126.961,충전대기,외부인 사용불가,7,AC완속
237,서울종로 세종로공영주차장2,서울특별시 종로구 세종대로 지하189,37.5734,126.976,충전대기,,100,DC콤보
238,서울종로 세종로공영주차장2,서울특별시 종로구 세종대로 지하189,37.5734,126.976,충전대기,,100,DC콤보
239,서울종로 스카이빌,서울특별시 종로구 창덕궁3가길 48 (원서동),37.5805,126.989,충전대기,외부인 이용불가,7,AC완속
240,서울종로 영원무역 동숭동오피스,서울특별시 종로구 이화장2길 46,37.579,127.007,충전대기,외부인 사용불가,7,AC완속
241,서울종로 영원무역 동숭동오피스,서울특별시 종로구 이화장2길 46,37.579,127.007,충전대기,외부인 사용불가,7,AC완속
242,서울종로 영원무역 홀딩스,서울특별시 종로구 이화장2길 46,37.579,127.007,충전대기,외부인 사용불가,7,AC완속
243,서울종로 영원무역 홀딩스,서울특별시 종로구 이화장2길 46,37.579,127.007,충전대기,외부인 사용불가,7,AC완속
244,서울종로 영원무역 홀딩스,서울특별시 종로구 이화장2길 46,37.579,127.007,충전대기,외부인 사용불가,7,AC완속
245,서울종로 성균관대학교 인문사회과학캠퍼스,서울특별시 종로구 성균관로 25-2 (명륜3가),37.5885,126.995,상태미확인,,50,DC차데모+AC3상+DC콤보
246,서울종로 기독교대한감리회하나로,서울특별시 종로구 인사동5길 25,37.5721,126.985,충전대기,,7,AC완속
247,서울종로 기독교대한감리회하나로,서울특별시 종로구 인사동5길 25,37.5721,126.985,충전대기,,7,AC완속
248,서울종로 글로리아타운,서울특별시 종로구 평창문화로 75,37.6069,126.969,상태미확인,,7,AC완속
249,서울종로 글로리아타운,서울특별시 종로구 평창문화로 75,37.6069,126.969,충전대기,,7,AC완속
250,서울종로 글로리아타운,서울특별시 종로구 평창문화로 75,37.6069,126.969,충전대기,,7,AC완속
251,서울종로 성균관대학교 인문사회과학캠퍼스 2,서울특별시 종로구 성균관로 25-2 (명륜3가),37.5872,126.993,충전대기,,7,AC완속
252,서울종로 성균관대학교 인문사회과학캠퍼스 2,서울특별시 종로구 성균관로 25-2 (명륜3가),37.5872,126.993,충전대기,,7,AC완속
253,서울종로 성균관대학교 인문사회과학캠퍼스 2,서울특별시 종로구 성균관로 25-2 (명륜3가),37.5872,126.993,충전대기,,7,AC완속
254,서울종로 성균관대학교 인문사회과학캠퍼스 2,서울특별시 종로구 성균관로 25-2 (명륜3가),37.5872,126.993,충전대기,,7,AC완속
255,서울종로 성균관대학교 인문사회과학캠퍼스 3,서울특별시 종로구 성균관로 25-2 (명륜3가),37.5872,126.993,충전대기,,7,AC완속
256,서울종로 성균관대학교 인문사회과학캠퍼스 3,서울특별시 종로구 성균관로 25-2 (명륜3가),37.5872,126.993,충전대기,,7,AC완속
257,서울종로 성균관대학교 인문사회과학캠퍼스 3,서울특별시 종로구 성균관로 25-2 (명륜3가),37.5872,126.993,충전대기,,7,AC완속
258,서울종로 서울대학교 의학도서관,서울특별시 종로구 대학로 103,37.5813,127.001,충전대기,,7,AC완속
259,서울종로 서울대학교 의학도서관,서울특별시 종로구 대학로 103,37.5813,127.001,충전대기,,7,AC완속
260,서울종로 서울대학교 의학도서관,서울특별시 종로구 대학로 103,37.5813,127.001,충전대기,,50,DC콤보
261,서울종로 성균관대학교 인문사회과학캠퍼스 4,서울특별시 종로구 성균관로 25-2 (명륜3가),37.5872,126.993,충전중,,7,AC완속
262,서울종로 성균관대학교 인문사회과학캠퍼스 4,서울특별시 종로구 성균관로 25-2 (명륜3가),37.5872,126.993,충전대기,,7,AC완속
263,서울종로 성균관대학교 인문사회과학캠퍼스 4,서울특별시 종로구 성균관로 25-2 (명륜3가),37.5872,126.993,충전대기,,7,AC완속
264,서울종로 성균관대학교 인문사회과학캠퍼스 4,서울특별시 종로구 성균관로 25-2 (명륜3가),37.5872,126.993,충전대기,,7,AC완속
265,서울종로 성균관대학교 인문사회과학캠퍼스 5,서울특별시 종로구 성균관로 25-2 (명륜3가),37.5872,126.993,충전대기,,7,AC완속
266,서울종로 힐스테이트 창경궁 1,서울특별시 종로구 율곡로 236,37.5753,127.005,충전중,외부인 사용불가,7,AC완속
267,서울종로 힐스테이트 창경궁 1,서울특별시 종로구 율곡로 236,37.5753,127.005,충전중,외부인 사용불가,7,AC완속
268,서울종로 힐스테이트 창경궁 1,서울특별시 종로구 율곡로 236,37.5753,127.005,충전대기,외부인 사용불가,7,AC완속
269,서울종로 힐스테이트 창경궁 1,서울특별시 종로구 율곡로 236,37.5753,127.005,충전중,외부인 사용불가,7,AC완속
270,서울종로 힐스테이트 창경궁 1,서울특별시 종로구 율곡로 236,37.5753,127.005,충전중,외부인 사용불가,7,AC완속
271,서울종로 무악현대 1,서울 종로구 통일로 246-11,37.5752,126.959,충전대기,외부인 사용불가,7,AC완속
272,에스타워,서울특별시 종로구 새문안로 82,37.5698,126.974,충전대기,,7,AC완속
273,에스타워,서울특별시 종로구 새문안로 82,37.5698,126.974,충전대기,,7,AC완속
274,에스타워,서울특별시 종로구 새문안로 82,37.5698,126.974,충전대기,,7,AC완속
275,에스타워,서울특별시 종로구 새문안로 82,37.5698,126.974,충전대기,,7,AC완속
276,에스타워,서울특별시 종로구 새문안로 82,37.5698,126.974,충전대기,,7,AC완속
277,에스타워,서울특별시 종로구 새문안로 82,37.5698,126.974,충전대기,,7,AC완속
278,에스타워,서울특별시 종로구 새문안로 82,37.5698,126.974,충전대기,,7,AC완속
279,종로스페이스본,서울특별시 종로구 사직로8길 4,37.5744,126.969,상태미확인,,100,DC콤보
280,종로스페이스본,서울특별시 종로구 사직로8길 4,37.5744,126.969,상태미확인,급속 커넥터 2개 등록,100,DC콤보
281,종로구청,서울특별시 종로구 삼봉로 43,37.5728,126.979,충전대기,,7,AC완속
282,종로구_무악동주민센터,서울특별시 종로구 통일로14길 36,37.5759,126.958,충전대기,,7,AC완속
283,종로구_교남동주민센터,서울특별시 종로구 송월길154,37.5718,126.962,충전대기,시설 상황에 따라 이용이 제한될 수 있음,7,AC완속
284,종로구_창신3동주민센터,서울특별시 종로구 지봉로 87,37.5778,127.015,충전대기,,7,AC완속
285,종로구_숭인1동주민센터,서울특별시 종로구 지봉로 86,37.5779,127.016,충전대기,,7,AC완속
286,종로구_숭인2동주민센터,서울특별시 종로구 종로65길 10,37.5748,127.02,충전대기,,7,AC완속
287,종로구_가회동주민센터,"서울특별시 종로구 북촌로 35 (가회동, 가회동주민센터)",37.58,126.985,상태미확인,,7,AC완속
288,춘원당한방박물관,서울특별시 종로구 돈화문로9길 27,37.5715,126.99,충전대기,,7,AC완속
289,춘원당한방박물관,서울특별시 종로구 돈화문로9길 27,37.5715,126.99,충전대기,,7,AC완속
290,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
291,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
292,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
293,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
294,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
295,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
296,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
297,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
298,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
299,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
300,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
301,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
302,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
303,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
304,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
305,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
306,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
307,_광화문 D타워,서울특별시 종로구 종로3길 17,37.5713,126.979,충전대기,,7,AC완속
308,_광화문 D타워_급속충전소,서울특별시 종로구 종로3길 17,37.5708,126.979,충전대기,,50,DC차데모+AC3상+DC콤보
309,_광화문 D타워_급속충전소,서울특별시 종로구 종로3길 17,37.5708,126.979,충전대기,,50,DC차데모+AC3상+DC콤보
310,_종로플레이스,서울특별시 종로구 창경궁로 120,37.573,126.998,충전대기,,7,AC완속
311,_종로플레이스,서울특별시 종로구 창경궁로 120,37.573,126.998,충전대기,,7,AC완속
312,_종로플레이스,서울특별시 종로구 창경궁로 120,37.573,126.998,충전대기,,7,AC완속
313,_종로플레이스,서울특별시 종로구 창경궁로 120,37.573,126.998,충전대기,,50,DC차데모+DC콤보
314,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,입주민 전용,7,AC완속
315,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,입주민 전용,7,AC완속
316,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,입주민 전용,7,AC완속
317,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
318,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전중,,7,AC완속
319,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
320,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
321,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
322,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
323,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
324,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
325,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
326,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
327,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
328,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
329,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
330,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
331,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
332,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
333,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
334,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
335,덕수궁 디팰리스,서울특별시 종로구 새문안로2길 10,37.5687,126.972,충전대기,,7,AC완속
336,_영풍빌딩,서울특별시 종로구 청계천로 41,37.5697,126.982,충전대기,,7,AC완속
337,_영풍빌딩,서울특별시 종로구 청계천로 41,37.5697,126.982,충전대기,,7,AC완속
338,_영풍빌딩,서울특별시 종로구 청계천로 41,37.5697,126.982,충전대기,,7,AC완속
339,_영풍빌딩,서울특별시 종로구 청계천로 41,37.5697,126.982,충전대기,,7,AC완속
340,_영풍빌딩,서울특별시 종로구 청계천로 41,37.5697,126.982,충전대기,,7,AC완속
341,_SC제일은행 본점,서울특별시 종로구 종로 47,37.5706,126.983,충전대기,,7,AC완속
342,_SC제일은행 본점,서울특별시 종로구 종로 47,37.5706,126.983,충전대기,,7,AC완속
343,_SC제일은행 본점,서울특별시 종로구 종로 47,37.5706,126.983,충전대기,,7,AC완속
344,_94빌딩,서울특별시 종로구 삼봉로 94,37.5718,126.982,충전대기,,7,AC완속
345,_94빌딩,서울특별시 종로구 삼봉로 94,37.5718,126.982,충전대기,,7,AC완속
346,서울시립 미술아카이브,서울특별시 종로구 평창문화로 101,37.6079,126.972,충전대기,,7,AC완속
347,정부서울청사 본관,서울특별시 종로구 세종대로 209,37.5749,126.975,충전대기,보안구역으로 출입이 제한됨,7,AC완속
348,정부서울청사 본관,서울특별시 종로구 세종대로 209,37.5749,126.975,충전대기,보안구역으로 출입이 제한됨,7,AC완속
349,정부서울청사 본관,서울특별시 종로구 세종대로 209,37.5749,126.975,충전대기,보안구역으로 출입이 제한됨,7,AC완속
350,정부서울청사 본관,서울특별시 종로구 세종대로 209,37.5749,126.975,충전대기,보안구역으로 출입이 제한됨,7,AC완속
351,정부서울청사 본관,서울특별시 종로구 세종대로 209,37.5749,126.975,충전대기,보안구역으로 출입이 제한됨,7,AC완속
352,정부서울청사 본관,서울특별시 종로구 세종대로 209,37.5749,126.975,충전대기,보안구역으로 출입이 제한됨,7,AC완속
353,정부서울청사 본관,서울특별시 종로구 세종대로 209,37.5749,126.975,충전대기,보안구역으로 출입이 제한됨,7,AC완속
354,정부서울청사 본관,서울특별시 종로구 세종대로 209,37.5749,126.975,충전대기,보안구역으로 출입이 제한됨,100,DC콤보
355,정부서울청사 본관,서울특별시 종로구 세종대로 209,37.5749,126.975,충전대기,보안구역으로 출입이 제한됨,100,DC콤보
356,연합뉴스,서울특별시 종로구 율곡로2길 25,37.5744,126.981,충전중,,7,AC완속
357,연합뉴스,서울특별시 종로구 율곡로2길 25,37.5744,126.981,충전대기,,7,AC완속
358,연합뉴스,서울특별시 종로구 율곡로2길 25,37.5744,126.981,충전대기,,7,AC완속
359,연합뉴스,서울특별시 종로구 율곡로2길 25,37.5744,126.981,충전대기,,7,AC완속
360,_돈의문D타워,서울특별시 종로구 통일로 134,37.5668,126.966,충전대기,,7,AC완속
361,_돈의문D타워,서울특별시 종로구 통일로 134,37.5668,126.966,충전대기,,7,AC완속
362,_돈의문D타워,서울특별시 종로구 통일로 134,37.5668,126.966,충전대기,,7,AC완속
363,_돈의문D타워,서울특별시 종로구 통일로 134,37.5668,126.966,충전대기,,7,AC완속
364,_돈의문D타워,서울특별시 종로구 통일로 134,37.5668,126.966,충전대기,,7,AC완속
365,_돈의문D타워,서울특별시 종로구 통일로 134,37.5668,126.966,충전대기,,7,AC완속
366,_돈의문D타워,서울특별시 종로구 통일로 134,37.5668,126.966,충전대기,,7,AC완속
367,_돈의문D타워,서울특별시 종로구 통일로 134,37.5668,126.966,충전대기,,7,AC완속
368,정부서울청사_별관,서울특별시 종로구 사직로8길 60,37.5736,126.975,충전대기,보안구역으로 출입이 제한됨,100,DC콤보
369,정부서울청사_별관,서울특별시 종로구 사직로8길 60,37.5736,126.975,충전대기,보안구역으로 출입이 제한됨,100,DC콤보
370,정부서울청사_별관,서울특별시 종로구 사직로8길 60,37.5736,126.975,충전대기,보안구역으로 출입이 제한됨,7,AC완속
371,정부서울청사_별관,서울특별시 종로구 사직로8길 60,37.5736,126.975,충전대기,보안구역으로 출입이 제한됨,7,AC완속
372,정부서울청사_별관,서울특별시 종로구 사직로8길 60,37.5736,126.975,충전대기,보안구역으로 출입이 제한됨,7,AC완속
373,정부서울청사_별관,서울특별시 종로구 사직로8길 60,37.5736,126.975,충전대기,보안구역으로 출입이 제한됨,7,AC완속
374,정부서울청사_별관,서울특별시 종로구 사직로8길 60,37.5736,126.975,충전대기,보안구역으로 출입이 제한됨,7,AC완속
375,정부서울청사_별관,서울특별시 종로구 사직로8길 60,37.5736,126.975,충전중,보안구역으로 출입이 제한됨,7,AC완속
376,정부서울청사_별관,서울특별시 종로구 사직로8길 60,37.5736,126.975,충전대기,보안구역으로 출입이 제한됨,7,AC완속
377,정부서울청사_별관,서울특별시 종로구 사직로8길 60,37.5736,126.975,충전대기,보안구역으로 출입이 제한됨,7,AC완속
378,정부서울청사_별관,서울특별시 종로구 사직로8길 60,37.5736,126.975,충전대기,보안구역으로 출입이 제한됨,7,AC완속
379,정부서울청사_별관,서울특별시 종로구 사직로8길 60,37.5736,126.975,충전대기,보안구역으로 출입이 제한됨,7,AC완속
380,_오라카이인사동,서울특별시 종로구 인사동4길 18,37.573,126.987,충전대기,,100,DC콤보
381,_오라카이인사동,서울특별시 종로구 인사동4길 18,37.573,126.987,충전대기,,100,DC콤보
382,_오라카이인사동,서울특별시 종로구 인사동4길 18,37.573,126.987,충전대기,,7,AC완속
383,_오라카이인사동,서울특별시 종로구 인사동4길 18,37.573,126.987,충전대기,,7,AC완속
384,_오라카이인사동,서울특별시 종로구 인사동4길 18,37.573,126.987,충전대기,,7,AC완속
385,_오라카이인사동,서울특별시 종로구 인사동4길 18,37.573,126.987,충전대기,,7,AC완속
386,삼양사홀딩스 종로사옥,서울특별시 종로구 종로33길 31,37.5726,127.001,충전대기,임직원 외 사용불가,7,AC완속
387,삼양사홀딩스 종로사옥,서울특별시 종로구 종로33길 31,37.5726,127.001,충전대기,임직원 외 사용불가,7,AC완속
388,_안녕 인사동,서울특별시 종로구 인사동길 49,37.5745,126.984,충전중,,7,AC완속
389,_안녕 인사동,서울특별시 종로구 인사동길 49,37.5745,126.984,충전대기,,7,AC완속
390,트윈트리빌딩,서울특별시 종로구 율곡로 6,37.5755,126.98,충전중,,7,AC완속
391,트윈트리빌딩,서울특별시 종로구 율곡로 6,37.5755,126.98,충전대기,,7,AC완속
392,트윈트리빌딩,서울특별시 종로구 율곡로 6,37.5755,126.98,충전대기,,7,AC완속
393,서울 종로 크레센도빌딩 B6F,서울특별시 종로구 새문안로 75,37.5706,126.973,충전대기,,7,AC완속
394,서울 종로 크레센도빌딩 B6F,서울특별시 종로구 새문안로 75,37.5706,126.973,충전대기,,7,AC완속
395,서울 종로 크레센도빌딩 B6F,서울특별시 종로구 새문안로 75,37.5706,126.973,충전대기,,7,AC완속
396,서울 종로 크레센도빌딩 B6F,서울특별시 종로구 새문안로 75,37.5706,126.973,충전대기,,7,AC완속
397,서울 종로 크레센도빌딩 B6F,서울특별시 종로구 새문안로 75,37.5706,126.973,충전대기,,7,AC완속
398,서울 종로 크레센도빌딩 B6F,서울특별시 종로구 새문안로 75,37.5706,126.973,충전대기,,7,AC완속
399,서울 종로 크레센도빌딩 B6F,서울특별시 종로구 새문안로 75,37.5706,126.973,충전대기,,7,AC완속
400,서울 종로 크레센도빌딩 B6F,서울특별시 종로구 새문안로 75,37.5706,126.973,충전대기,,7,AC완속
401,서울 종로 크레센도빌딩 B6F,서울특별시 종로구 새문안로 75,37.5706,126.973,충전대기,,7,AC완속
402,서울종로 종로청계힐스테이트아파트 B2F,서울특별시 종로구 숭인동길 21,37.5761,127.021,충전대기,입주민 전용,7,AC완속
403,서울종로 종로청계힐스테이트아파트 B2F,서울특별시 종로구 숭인동길 21,37.5761,127.021,충전대기,입주민 전용,7,AC완속
404,서울종로 종로청계힐스테이트아파트 B2F,서울특별시 종로구 숭인동길 21,37.5761,127.021,충전대기,입주민 전용,7,AC완속
405,서울종로 종로청계힐스테이트아파트 B2F,서울특별시 종로구 숭인동길 21,37.5761,127.021,충전대기,입주민 전용,7,AC완속
406,서울종로 종로청계힐스테이트아파트 B2F,서울특별시 종로구 숭인동길 21,37.5761,127.021,충전대기,입주민 전용,7,AC완속
407,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,100,DC콤보
408,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,100,DC콤보
409,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전중,,7,AC완속
410,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
411,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
412,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
413,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
414,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전중,,7,AC완속
415,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
416,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
417,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
418,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
419,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
420,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
421,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
422,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
423,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
424,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
425,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
426,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
427,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
428,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,7,AC완속
429,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,100,DC콤보
430,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,100,DC콤보
431,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,100,DC콤보
432,현대 계동사옥 스포츠동 2,서울특별시 종로구 율곡로 75,37.5784,126.987,충전대기,,100,DC콤보
433,서울 경희궁자이1단지아파트,서울특별시 종로구 송월길 130,37.572,126.964,충전대기,입주자전용,7,AC완속
434,서울 경희궁자이1단지아파트,서울특별시 종로구 송월길 130,37.572,126.964,충전대기,입주자전용,7,AC완속
435,서울 경희궁자이1단지아파트,서울특별시 종로구 송월길 130,37.572,126.964,충전중,입주자전용,7,AC완속
436,서울 경희궁자이1단지아파트,서울특별시 종로구 송월길 130,37.572,126.964,충전대기,입주자전용,7,AC완속
437,서울 경희궁자이1단지아파트,서울특별시 종로구 송월길 130,37.572,126.964,충전대기,입주자전용,7,AC완속
438,서울 경희궁자이1단지아파트,서울특별시 종로구 송월길 130,37.572,126.964,충전대기,입주자전용,7,AC완속
439,서울 경희궁자이1단지아파트,서울특별시 종로구 송월길 130,37.572,126.964,충전대기,입주자전용,7,AC완속
440,서울 경희궁자이1단지아파트,서울특별시 종로구 송월길 130,37.572,126.964,충전중,입주자전용,7,AC완속
441,현대엔지니어링 TEST(미출차과금),서울특별시 종로구 율곡로 75,37.578,126.988,충전대기,직원외 출입제한,100,DC콤보
442,현대엔지니어링 TEST(미출차과금),서울특별시 종로구 율곡로 75,37.578,126.988,충전대기,직원외 출입제한,100,DC콤보
443,현대엔지니어링 TEST(미출차과금),서울특별시 종로구 율곡로 75,37.578,126.988,충전대기,직원외 출입제한,7,AC완속
444,현대엔지니어링 TEST(미출차과금),서울특별시 종로구 율곡로 75,37.578,126.988,상태미확인,직원외 출입제한,7,AC완속
445,현대엔지니어링 TEST(미출차과금),서울특별시 종로구 율곡로 75,37.578,126.988,충전대기,직원외 출입제한,7,AC완속
446,현대엔지니어링 TEST(미출차과금),서울특별시 종로구 율곡로 75,37.578,126.988,상태미확인,직원외 출입제한,7,AC완속
447,현대빌딩 별관지하(TEST),서울특별시 종로구 율곡로 75,37.578,126.988,상태미확인,시설 상황에 따라 이용이 제한될수 있음,7,AC완속
448,현대빌딩 별관지하(TEST),서울특별시 종로구 율곡로 75,37.578,126.988,상태미확인,시설 상황에 따라 이용이 제한될수 있음,7,AC완속
449,현대빌딩 별관지하(TEST),서울특별시 종로구 율곡로 75,37.578,126.988,상태미확인,시설 상황에 따라 이용이 제한될수 있음,7,AC완속
450,현대빌딩 별관지하(TEST),서울특별시 종로구 율곡로 75,37.578,126.988,상태미확인,시설 상황에 따라 이용이 제한될수 있음,100,DC콤보
451,현대빌딩 별관지하(TEST),서울특별시 종로구 율곡로 75,37.578,126.988,상태미확인,시설 상황에 따라 이용이 제한될수 있음,100,DC콤보
452,현대엔지니어링 TEST,서울특별시 종로구 율곡로 75,37.5819,126.986,충전대기,직원외 출입제한,100,DC콤보
453,현대엔지니어링 TEST,서울특별시 종로구 율곡로 75,37.5819,126.986,충전대기,직원외 출입제한,100,DC콤보
454,현대엔지니어링 TEST,서울특별시 종로구 율곡로 75,37.5819,126.986,충전대기,직원외 출입제한,7,AC완속
455,현대엔지니어링 TEST,서울특별시 종로구 율곡로 75,37.5819,126.986,통신이상,,7,AC완속
456,두산연강재단빌딩,서울특별시 종로구 종로33길 15,37.5718,127.001,충전대기,,7,AC완속
457,두산연강재단빌딩,서울특별시 종로구 종로33길 15,37.5718,127.001,충전중,,7,AC완속
458,두산연강재단빌딩,서울특별시 종로구 종로33길 15,37.5718,127.001,충전대기,,7,AC완속
459,두산연강재단빌딩,서울특별시 종로구 종로33길 15,37.5718,127.001,충전대기,,7,AC완속
460,두산연강재단빌딩,서울특별시 종로구 종로33길 15,37.5718,127.001,충전대기,,7,AC완속
461,변호사회관,서울특별시 종로구 새문안로5길 13,37.5713,126.974,충전대기,,7,AC완속
462,변호사회관,서울특별시 종로구 새문안로5길 13,37.5713,126.974,충전대기,,7,AC완속
463,신라스테이광화문,서울특별시 종로구 삼봉로 71,37.5728,126.981,충전대기,,7,AC완속
464,신라스테이광화문,서울특별시 종로구 삼봉로 71,37.5728,126.981,충전대기,,7,AC완속
465,신라스테이광화문,서울특별시 종로구 삼봉로 71,37.5728,126.981,충전대기,,7,AC완속
466,신라스테이광화문,서울특별시 종로구 삼봉로 71,37.5728,126.981,충전대기,,7,AC완속
467,신라스테이광화문,서울특별시 종로구 삼봉로 71,37.5728,126.981,충전대기,,7,AC완속
468,서울 종로구 서울적십자병원,서울특별시 종로구 새문안로 9,37.5671,126.967,충전대기,,30,DC콤보
469,서울 종로구 서울적십자병원,서울특별시 종로구 새문안로 9,37.5671,126.967,충전대기,,11,AC완속
470,서울 종로구 서울적십자병원,서울특별시 종로구 새문안로 9,37.5671,126.967,충전대기,,11,AC완속
471,서울 종로구 서울적십자병원,서울특별시 종로구 새문안로 9,37.5671,126.967,충전대기,,11,AC완속
472,낙산운수,서울특별시 종로구 성균관로 75,37.5899,126.997,상태미확인,,240,DC콤보
473,낙산운수,서울특별시 종로구 성균관로 75,37.5899,126.997,상태미확인,관계자외 사용불가,240,DC콤보
